src,dst,weight,k
4780,17011,0.584962500721,1
4780,18347,-0.415037499279,2
4781,7171,0.584962500721,1
4781,13427,-0.415037499279,2
4782,17014,0.584962500721,1
4782,8507,-0.415037499279,2
4783,7174,0.584962500721,1
4783,3587,-0.415037499279,2
4784,17017,0.584962500721,1
4784,18350,-0.415037499279,2
4785,7177,0.584962500721,1
4785,13430,-0.415037499279,2
4786,17020,0.584962500721,1
4786,8510,-0.415037499279,2
4787,7180,0.584962500721,1
4787,3590,-0.415037499279,2
4788,17023,0.584962500721,1
4788,18353,-0.415037499279,2
4789,7183,0.584962500721,1
4789,13433,-0.415037499279,2
4790,17026,0.584962500721,1
4790,8513,-0.415037499279,2
4791,7186,0.584962500721,1
4791,3593,-0.415037499279,2
4792,17029,0.584962500721,1
4792,18356,-0.415037499279,2
4793,7189,0.584962500721,1
4793,13436,-0.415037499279,2
4794,17032,0.584962500721,1
4794,8516,-0.415037499279,2
4795,7192,0.584962500721,1
4795,3596,-0.415037499279,2
4796,17035,0.584962500721,1
4796,18359,-0.415037499279,2
4797,7195,0.584962500721,1
4797,13439,-0.415037499279,2
4798,17038,0.584962500721,1
4798,8519,-0.415037499279,2
4799,7198,0.584962500721,1
4799,3599,-0.415037499279,2
4800,17041,0.584962500721,1
4800,18362,-0.415037499279,2
4801,7201,0.584962500721,1
4801,13442,-0.415037499279,2
4802,17044,0.584962500721,1
4802,8522,-0.415037499279,2
4803,7204,0.584962500721,1
4803,3602,-0.415037499279,2
4804,17047,0.584962500721,1
4804,18365,-0.415037499279,2
4805,7207,0.584962500721,1
4805,13445,-0.415037499279,2
4806,17050,0.584962500721,1
4806,8525,-0.415037499279,2
4807,7210,0.584962500721,1
4807,3605,-0.415037499279,2
4808,17053,0.584962500721,1
4808,18368,-0.415037499279,2
4809,7213,0.584962500721,1
4809,13448,-0.415037499279,2
4810,17056,0.584962500721,1
4810,8528,-0.415037499279,2
4811,7216,0.584962500721,1
4811,3608,-0.415037499279,2
4812,17059,0.584962500721,1
4812,18371,-0.415037499279,2
4813,7219,0.584962500721,1
4813,13451,-0.415037499279,2
4814,17062,0.584962500721,1
4814,8531,-0.415037499279,2
4815,7222,0.584962500721,1
4815,3611,-0.415037499279,2
4816,17065,0.584962500721,1
4816,18374,-0.415037499279,2
4817,7225,0.584962500721,1
4817,13454,-0.415037499279,2
4818,17068,0.584962500721,1
4818,8534,-0.415037499279,2
4819,7228,0.584962500721,1
4819,3614,-0.415037499279,2
4820,17071,0.584962500721,1
4820,18377,-0.415037499279,2
4821,7231,0.584962500721,1
4821,13457,-0.415037499279,2
4822,17074,0.584962500721,1
4822,8537,-0.415037499279,2
4823,7234,0.584962500721,1
4823,3617,-0.415037499279,2
4824,17077,0.584962500721,1
4824,18380,-0.415037499279,2
4825,7237,0.584962500721,1
4825,13460,-0.415037499279,2
4826,17080,0.584962500721,1
4826,8540,-0.415037499279,2
4827,7240,0.584962500721,1
4827,3620,-0.415037499279,2
4828,17083,0.584962500721,1
4828,18383,-0.415037499279,2
4829,7243,0.584962500721,1
4829,13463,-0.415037499279,2
4830,17086,0.584962500721,1
4830,8543,-0.415037499279,2
4831,7246,0.584962500721,1
4831,3623,-0.415037499279,2
4832,17089,0.584962500721,1
4832,18386,-0.415037499279,2
4833,7249,0.584962500721,1
4833,13466,-0.415037499279,2
4834,17092,0.584962500721,1
4834,8546,-0.415037499279,2
4835,7252,0.584962500721,1
4835,3626,-0.415037499279,2
4836,17095,0.584962500721,1
4836,18389,-0.415037499279,2
4837,7255,0.584962500721,1
4837,13469,-0.415037499279,2
4838,17098,0.584962500721,1
4838,8549,-0.415037499279,2
4839,7258,0.584962500721,1
4839,3629,-0.415037499279,2
4840,17101,0.584962500721,1
4840,18392,-0.415037499279,2
4841,7261,0.584962500721,1
4841,13472,-0.415037499279,2
4842,17104,0.584962500721,1
4842,8552,-0.415037499279,2
4843,7264,0.584962500721,1
4843,3632,-0.415037499279,2
4844,17107,0.584962500721,1
4844,18395,-0.415037499279,2
4845,7267,0.584962500721,1
4845,13475,-0.415037499279,2
4846,17110,0.584962500721,1
4846,8555,-0.415037499279,2
4847,7270,0.584962500721,1
4847,3635,-0.415037499279,2
4848,17113,0.584962500721,1
4848,18398,-0.415037499279,2
4849,7273,0.584962500721,1
4849,13478,-0.415037499279,2
4850,17116,0.584962500721,1
4850,8558,-0.415037499279,2
4851,7276,0.584962500721,1
4851,3638,-0.415037499279,2
4852,17119,0.584962500721,1
4852,18401,-0.415037499279,2
4853,7279,0.584962500721,1
4853,13481,-0.415037499279,2
4854,17122,0.584962500721,1
4854,8561,-0.415037499279,2
4855,7282,0.584962500721,1
4855,3641,-0.415037499279,2
4856,17125,0.584962500721,1
4856,18404,-0.415037499279,2
4857,7285,0.584962500721,1
4857,13484,-0.415037499279,2
4858,17128,0.584962500721,1
4858,8564,-0.415037499279,2
4859,7288,0.584962500721,1
4859,3644,-0.415037499279,2
4860,17131,0.584962500721,1
4860,18407,-0.415037499279,2
4861,7291,0.584962500721,1
4861,13487,-0.415037499279,2
4862,17134,0.584962500721,1
4862,8567,-0.415037499279,2
4863,7294,0.584962500721,1
4863,3647,-0.415037499279,2
4864,17137,0.584962500721,1
4864,18410,-0.415037499279,2
4865,7297,0.584962500721,1
4865,13490,-0.415037499279,2
4866,17140,0.584962500721,1
4866,8570,-0.415037499279,2
4867,7300,0.584962500721,1
4867,3650,-0.415037499279,2
4868,17143,0.584962500721,1
4868,18413,-0.415037499279,2
4869,7303,0.584962500721,1
4869,13493,-0.415037499279,2
4870,17146,0.584962500721,1
4870,8573,-0.415037499279,2
4871,7306,0.584962500721,1
4871,3653,-0.415037499279,2
4872,17149,0.584962500721,1
4872,18416,-0.415037499279,2
4873,7309,0.584962500721,1
4873,13496,-0.415037499279,2
4874,17152,0.584962500721,1
4874,8576,-0.415037499279,2
4875,7312,0.584962500721,1
4875,3656,-0.415037499279,2
4876,17155,0.584962500721,1
4876,18419,-0.415037499279,2
4877,7315,0.584962500721,1
4877,13499,-0.415037499279,2
4878,17158,0.584962500721,1
4878,8579,-0.415037499279,2
4879,7318,0.584962500721,1
4879,3659,-0.415037499279,2
4880,17161,0.584962500721,1
4880,18422,-0.415037499279,2
4881,7321,0.584962500721,1
4881,13502,-0.415037499279,2
4882,17164,0.584962500721,1
4882,8582,-0.415037499279,2
4883,7324,0.584962500721,1
4883,3662,-0.415037499279,2
4884,17167,0.584962500721,1
4884,18425,-0.415037499279,2
4885,7327,0.584962500721,1
4885,13505,-0.415037499279,2
4886,17170,0.584962500721,1
4886,8585,-0.415037499279,2
4887,7330,0.584962500721,1
4887,3665,-0.415037499279,2
4888,17173,0.584962500721,1
4888,18428,-0.415037499279,2
4889,7333,0.584962500721,1
4889,13508,-0.415037499279,2
4890,17176,0.584962500721,1
4890,8588,-0.415037499279,2
4891,7336,0.584962500721,1
4891,3668,-0.415037499279,2
4892,17179,0.584962500721,1
4892,18431,-0.415037499279,2
4893,7339,0.584962500721,1
4893,13511,-0.415037499279,2
4894,17182,0.584962500721,1
4894,8591,-0.415037499279,2
4895,7342,0.584962500721,1
4895,3671,-0.415037499279,2
4896,17185,0.584962500721,1
4896,18434,-0.415037499279,2
4897,7345,0.584962500721,1
4897,13514,-0.415037499279,2
4898,17188,0.584962500721,1
4898,8594,-0.415037499279,2
4899,7348,0.584962500721,1
4899,3674,-0.415037499279,2
4900,17191,0.584962500721,1
4900,18437,-0.415037499279,2
4901,7351,0.584962500721,1
4901,13517,-0.415037499279,2
4902,17194,0.584962500721,1
4902,8597,-0.415037499279,2
4903,7354,0.584962500721,1
4903,3677,-0.415037499279,2
4904,17197,0.584962500721,1
4904,18440,-0.415037499279,2
4905,7357,0.584962500721,1
4905,13520,-0.415037499279,2
4906,17200,0.584962500721,1
4906,8600,-0.415037499279,2
4907,7360,0.584962500721,1
4907,3680,-0.415037499279,2
4908,17203,0.584962500721,1
4908,18443,-0.415037499279,2
4909,7363,0.584962500721,1
4909,13523,-0.415037499279,2
4910,17206,0.584962500721,1
4910,8603,-0.415037499279,2
4911,7366,0.584962500721,1
4911,3683,-0.415037499279,2
4912,17209,0.584962500721,1
4912,18446,-0.415037499279,2
4913,7369,0.584962500721,1
4913,13526,-0.415037499279,2
4914,17212,0.584962500721,1
4914,8606,-0.415037499279,2
4915,7372,0.584962500721,1
4915,3686,-0.415037499279,2
4916,17215,0.584962500721,1
4916,18449,-0.415037499279,2
4917,7375,0.584962500721,1
4917,13529,-0.415037499279,2
4918,17218,0.584962500721,1
4918,8609,-0.415037499279,2
4919,7378,0.584962500721,1
4919,3689,-0.415037499279,2
4920,17221,0.584962500721,1
4920,18452,-0.415037499279,2
4921,7381,0.584962500721,1
4921,13532,-0.415037499279,2
4922,17224,0.584962500721,1
4922,8612,-0.415037499279,2
4923,7384,0.584962500721,1
4923,3692,-0.415037499279,2
4924,17227,0.584962500721,1
4924,18455,-0.415037499279,2
4925,7387,0.584962500721,1
4925,13535,-0.415037499279,2
4926,17230,0.584962500721,1
4926,8615,-0.415037499279,2
4927,7390,0.584962500721,1
4927,3695,-0.415037499279,2
4928,17233,0.584962500721,1
4928,18458,-0.415037499279,2
4929,7393,0.584962500721,1
4929,13538,-0.415037499279,2
4930,17236,0.584962500721,1
4930,8618,-0.415037499279,2
4931,7396,0.584962500721,1
4931,3698,-0.415037499279,2
4932,17239,0.584962500721,1
4932,18461,-0.415037499279,2
4933,7399,0.584962500721,1
4933,13541,-0.415037499279,2
4934,17242,0.584962500721,1
4934,8621,-0.415037499279,2
4935,7402,0.584962500721,1
4935,3701,-0.415037499279,2
4936,17245,0.584962500721,1
4936,18464,-0.415037499279,2
4937,7405,0.584962500721,1
4937,13544,-0.415037499279,2
4938,17248,0.584962500721,1
4938,8624,-0.415037499279,2
4939,7408,0.584962500721,1
4939,3704,-0.415037499279,2
4940,17251,0.584962500721,1
4940,18467,-0.415037499279,2
4941,7411,0.584962500721,1
4941,13547,-0.415037499279,2
4942,17254,0.584962500721,1
4942,8627,-0.415037499279,2
4943,7414,0.584962500721,1
4943,3707,-0.415037499279,2
4944,17257,0.584962500721,1
4944,18470,-0.415037499279,2
4945,7417,0.584962500721,1
4945,13550,-0.415037499279,2
4946,17260,0.584962500721,1
4946,8630,-0.415037499279,2
4947,7420,0.584962500721,1
4947,3710,-0.415037499279,2
4948,17263,0.584962500721,1
4948,18473,-0.415037499279,2
4949,7423,0.584962500721,1
4949,13553,-0.415037499279,2
4950,17266,0.584962500721,1
4950,8633,-0.415037499279,2
4951,7426,0.584962500721,1
4951,3713,-0.415037499279,2
4952,17269,0.584962500721,1
4952,18476,-0.415037499279,2
4953,7429,0.584962500721,1
4953,13556,-0.415037499279,2
4954,17272,0.584962500721,1
4954,8636,-0.415037499279,2
4955,7432,0.584962500721,1
4955,3716,-0.415037499279,2
4956,17275,0.584962500721,1
4956,18479,-0.415037499279,2
4957,7435,0.584962500721,1
4957,13559,-0.415037499279,2
4958,17278,0.584962500721,1
4958,8639,-0.415037499279,2
4959,7438,0.584962500721,1
4959,3719,-0.415037499279,2
4960,17281,0.584962500721,1
4960,18482,-0.415037499279,2
4961,7441,0.584962500721,1
4961,13562,-0.415037499279,2
4962,17284,0.584962500721,1
4962,8642,-0.415037499279,2
4963,7444,0.584962500721,1
4963,3722,-0.415037499279,2
4964,17287,0.584962500721,1
4964,18485,-0.415037499279,2
4965,7447,0.584962500721,1
4965,13565,-0.415037499279,2
4966,17290,0.584962500721,1
4966,8645,-0.415037499279,2
4967,7450,0.584962500721,1
4967,3725,-0.415037499279,2
4968,17293,0.584962500721,1
4968,18488,-0.415037499279,2
4969,7453,0.584962500721,1
4969,13568,-0.415037499279,2
4970,17296,0.584962500721,1
4970,8648,-0.415037499279,2
4971,7456,0.584962500721,1
4971,3728,-0.415037499279,2
4972,17299,0.584962500721,1
4972,18491,-0.415037499279,2
4973,7459,0.584962500721,1
4973,13571,-0.415037499279,2
4974,17302,0.584962500721,1
4974,8651,-0.415037499279,2
4975,7462,0.584962500721,1
4975,3731,-0.415037499279,2
4976,17305,0.584962500721,1
4976,18494,-0.415037499279,2
4977,7465,0.584962500721,1
4977,13574,-0.415037499279,2
4978,17308,0.584962500721,1
4978,8654,-0.415037499279,2
4979,7468,0.584962500721,1
4979,3734,-0.415037499279,2
4980,17311,0.584962500721,1
4980,18497,-0.415037499279,2
4981,7471,0.584962500721,1
4981,13577,-0.415037499279,2
4982,17314,0.584962500721,1
4982,8657,-0.415037499279,2
4983,7474,0.584962500721,1
4983,3737,-0.415037499279,2
4984,17317,0.584962500721,1
4984,18500,-0.415037499279,2
4985,7477,0.584962500721,1
4985,13580,-0.415037499279,2
4986,17320,0.584962500721,1
4986,8660,-0.415037499279,2
4987,7480,0.584962500721,1
4987,3740,-0.415037499279,2
4988,17323,0.584962500721,1
4988,18503,-0.415037499279,2
4989,7483,0.584962500721,1
4989,13583,-0.415037499279,2
4990,17326,0.584962500721,1
4990,8663,-0.415037499279,2
4991,7486,0.584962500721,1
4991,3743,-0.415037499279,2
4992,17329,0.584962500721,1
4992,18506,-0.415037499279,2
4993,7489,0.584962500721,1
4993,13586,-0.415037499279,2
4994,17332,0.584962500721,1
4994,8666,-0.415037499279,2
4995,7492,0.584962500721,1
4995,3746,-0.415037499279,2
4996,17335,0.584962500721,1
4996,18509,-0.415037499279,2
4997,7495,0.584962500721,1
4997,13589,-0.415037499279,2
4998,17338,0.584962500721,1
4998,8669,-0.415037499279,2
4999,7498,0.584962500721,1
4999,3749,-0.415037499279,2
5000,17341,0.584962500721,1
5000,18512,-0.415037499279,2
5001,7501,0.584962500721,1
5001,13592,-0.415037499279,2
5002,17344,0.584962500721,1
5002,8672,-0.415037499279,2
5003,7504,0.584962500721,1
5003,3752,-0.415037499279,2
5004,17347,0.584962500721,1
5004,18515,-0.415037499279,2
5005,7507,0.584962500721,1
5005,13595,-0.415037499279,2
5006,17350,0.584962500721,1
5006,8675,-0.415037499279,2
5007,7510,0.584962500721,1
5007,3755,-0.415037499279,2
5008,17353,0.584962500721,1
5008,18518,-0.415037499279,2
5009,7513,0.584962500721,1
5009,13598,-0.415037499279,2
5010,17356,0.584962500721,1
5010,8678,-0.415037499279,2
5011,7516,0.584962500721,1
5011,3758,-0.415037499279,2
5012,17359,0.584962500721,1
5012,18521,-0.415037499279,2
5013,7519,0.584962500721,1
5013,13601,-0.415037499279,2
5014,17362,0.584962500721,1
5014,8681,-0.415037499279,2
5015,7522,0.584962500721,1
5015,3761,-0.415037499279,2
5016,17365,0.584962500721,1
5016,18524,-0.415037499279,2
5017,7525,0.584962500721,1
5017,13604,-0.415037499279,2
5018,17368,0.584962500721,1
5018,8684,-0.415037499279,2
5019,7528,0.584962500721,1
5019,3764,-0.415037499279,2
5020,17371,0.584962500721,1
5020,18527,-0.415037499279,2
5021,7531,0.584962500721,1
5021,13607,-0.415037499279,2
5022,17374,0.584962500721,1
5022,8687,-0.415037499279,2
5023,7534,0.584962500721,1
5023,3767,-0.415037499279,2
5024,17377,0.584962500721,1
5024,18530,-0.415037499279,2
5025,7537,0.584962500721,1
5025,13610,-0.415037499279,2
5026,17380,0.584962500721,1
5026,8690,-0.415037499279,2
5027,7540,0.584962500721,1
5027,3770,-0.415037499279,2
5028,17383,0.584962500721,1
5028,18533,-0.415037499279,2
5029,7543,0.584962500721,1
5029,13613,-0.415037499279,2
5030,17386,0.584962500721,1
5030,8693,-0.415037499279,2
5031,7546,0.584962500721,1
5031,3773,-0.415037499279,2
5032,17389,0.584962500721,1
5032,18536,-0.415037499279,2
5033,7549,0.584962500721,1
5033,13616,-0.415037499279,2
5034,17392,0.584962500721,1
5034,8696,-0.415037499279,2
5035,7552,0.584962500721,1
5035,3776,-0.415037499279,2
5036,17395,0.584962500721,1
5036,18539,-0.415037499279,2
5037,7555,0.584962500721,1
5037,13619,-0.415037499279,2
5038,17398,0.584962500721,1
5038,8699,-0.415037499279,2
5039,7558,0.584962500721,1
5039,3779,-0.415037499279,2
5040,17401,0.584962500721,1
5040,18542,-0.415037499279,2
5041,7561,0.584962500721,1
5041,13622,-0.415037499279,2
5042,17404,0.584962500721,1
5042,8702,-0.415037499279,2
5043,7564,0.584962500721,1
5043,3782,-0.415037499279,2
5044,17407,0.584962500721,1
5044,18545,-0.415037499279,2
5045,7567,0.584962500721,1
5045,13625,-0.415037499279,2
5046,17410,0.584962500721,1
5046,8705,-0.415037499279,2
5047,7570,0.584962500721,1
5047,3785,-0.415037499279,2
5048,17413,0.584962500721,1
5048,18548,-0.415037499279,2
5049,7573,0.584962500721,1
5049,13628,-0.415037499279,2
5050,17416,0.584962500721,1
5050,8708,-0.415037499279,2
5051,7576,0.584962500721,1
5051,3788,-0.415037499279,2
5052,17419,0.584962500721,1
5052,18551,-0.415037499279,2
5053,7579,0.584962500721,1
5053,13631,-0.415037499279,2
5054,17422,0.584962500721,1
5054,8711,-0.415037499279,2
5055,7582,0.584962500721,1
5055,3791,-0.415037499279,2
5056,17425,0.584962500721,1
5056,18554,-0.415037499279,2
5057,7585,0.584962500721,1
5057,13634,-0.415037499279,2
5058,17428,0.584962500721,1
5058,8714,-0.415037499279,2
5059,7588,0.584962500721,1
5059,3794,-0.415037499279,2
5060,17431,0.584962500721,1
5060,18557,-0.415037499279,2
5061,7591,0.584962500721,1
5061,13637,-0.415037499279,2
5062,17434,0.584962500721,1
5062,8717,-0.415037499279,2
5063,7594,0.584962500721,1
5063,3797,-0.415037499279,2
5064,17437,0.584962500721,1
5064,18560,-0.415037499279,2
5065,7597,0.584962500721,1
5065,13640,-0.415037499279,2
5066,17440,0.584962500721,1
5066,8720,-0.415037499279,2
5067,7600,0.584962500721,1
5067,3800,-0.415037499279,2
5068,17443,0.584962500721,1
5068,18563,-0.415037499279,2
5069,7603,0.584962500721,1
5069,13643,-0.415037499279,2
5070,17446,0.584962500721,1
5070,8723,-0.415037499279,2
5071,7606,0.584962500721,1
5071,3803,-0.415037499279,2
5072,17449,0.584962500721,1
5072,18566,-0.415037499279,2
5073,7609,0.584962500721,1
5073,13646,-0.415037499279,2
5074,17452,0.584962500721,1
5074,8726,-0.415037499279,2
5075,7612,0.584962500721,1
5075,3806,-0.415037499279,2
5076,17455,0.584962500721,1
5076,18569,-0.415037499279,2
5077,7615,0.584962500721,1
5077,13649,-0.415037499279,2
5078,17458,0.584962500721,1
5078,8729,-0.415037499279,2
5079,7618,0.584962500721,1
5079,3809,-0.415037499279,2
5080,17461,0.584962500721,1
5080,18572,-0.415037499279,2
5081,7621,0.584962500721,1
5081,13652,-0.415037499279,2
5082,17464,0.584962500721,1
5082,8732,-0.415037499279,2
5083,7624,0.584962500721,1
5083,3812,-0.415037499279,2
5084,17467,0.584962500721,1
5084,18575,-0.415037499279,2
5085,7627,0.584962500721,1
5085,13655,-0.415037499279,2
5086,17470,0.584962500721,1
5086,8735,-0.415037499279,2
5087,7630,0.584962500721,1
5087,3815,-0.415037499279,2
5088,17473,0.584962500721,1
5088,18578,-0.415037499279,2
5089,7633,0.584962500721,1
5089,13658,-0.415037499279,2
5090,17476,0.584962500721,1
5090,8738,-0.415037499279,2
5091,7636,0.584962500721,1
5091,3818,-0.415037499279,2
5092,17479,0.584962500721,1
5092,18581,-0.415037499279,2
5093,7639,0.584962500721,1
5093,13661,-0.415037499279,2
5094,17482,0.584962500721,1
5094,8741,-0.415037499279,2
5095,7642,0.584962500721,1
5095,3821,-0.415037499279,2
5096,17485,0.584962500721,1
5096,18584,-0.415037499279,2
5097,7645,0.584962500721,1
5097,13664,-0.415037499279,2
5098,17488,0.584962500721,1
5098,8744,-0.415037499279,2
5099,7648,0.584962500721,1
5099,3824,-0.415037499279,2
5100,17491,0.584962500721,1
5100,18587,-0.415037499279,2
5101,7651,0.584962500721,1
5101,13667,-0.415037499279,2
5102,17494,0.584962500721,1
5102,8747,-0.415037499279,2
5103,7654,0.584962500721,1
5103,3827,-0.415037499279,2
5104,17497,0.584962500721,1
5104,18590,-0.415037499279,2
5105,7657,0.584962500721,1
5105,13670,-0.415037499279,2
5106,17500,0.584962500721,1
5106,8750,-0.415037499279,2
5107,7660,0.584962500721,1
5107,3830,-0.415037499279,2
5108,17503,0.584962500721,1
5108,18593,-0.415037499279,2
5109,7663,0.584962500721,1
5109,13673,-0.415037499279,2
5110,17506,0.584962500721,1
5110,8753,-0.415037499279,2
5111,7666,0.584962500721,1
5111,3833,-0.415037499279,2
5112,17509,0.584962500721,1
5112,18596,-0.415037499279,2
5113,7669,0.584962500721,1
5113,13676,-0.415037499279,2
5114,17512,0.584962500721,1
5114,8756,-0.415037499279,2
5115,7672,0.584962500721,1
5115,3836,-0.415037499279,2
5116,17515,0.584962500721,1
5116,18599,-0.415037499279,2
5117,7675,0.584962500721,1
5117,13679,-0.415037499279,2
5118,17518,0.584962500721,1
5118,8759,-0.415037499279,2
5119,7678,0.584962500721,1
5119,3839,-0.415037499279,2
5120,17521,0.584962500721,1
5120,18602,-0.415037499279,2
5121,7681,0.584962500721,1
5121,13682,-0.415037499279,2
5122,17524,0.584962500721,1
5122,8762,-0.415037499279,2
5123,7684,0.584962500721,1
5123,3842,-0.415037499279,2
5124,17527,0.584962500721,1
5124,18605,-0.415037499279,2
5125,7687,0.584962500721,1
5125,13685,-0.415037499279,2
5126,17530,0.584962500721,1
5126,8765,-0.415037499279,2
5127,7690,0.584962500721,1
5127,3845,-0.415037499279,2
5128,17533,0.584962500721,1
5128,18608,-0.415037499279,2
5129,7693,0.584962500721,1
5129,13688,-0.415037499279,2
5130,17536,0.584962500721,1
5130,8768,-0.415037499279,2
5131,7696,0.584962500721,1
5131,3848,-0.415037499279,2
5132,17539,0.584962500721,1
5132,18611,-0.415037499279,2
5133,7699,0.584962500721,1
5133,13691,-0.415037499279,2
5134,17542,0.584962500721,1
5134,8771,-0.415037499279,2
5135,7702,0.584962500721,1
5135,3851,-0.415037499279,2
5136,17545,0.584962500721,1
5136,18614,-0.415037499279,2
5137,7705,0.584962500721,1
5137,13694,-0.415037499279,2
5138,17548,0.584962500721,1
5138,8774,-0.415037499279,2
5139,7708,0.584962500721,1
5139,3854,-0.415037499279,2
5140,17551,0.584962500721,1
5140,18617,-0.415037499279,2
5141,7711,0.584962500721,1
5141,13697,-0.415037499279,2
5142,17554,0.584962500721,1
5142,8777,-0.415037499279,2
5143,7714,0.584962500721,1
5143,3857,-0.415037499279,2
5144,17557,0.584962500721,1
5144,18620,-0.415037499279,2
5145,7717,0.584962500721,1
5145,13700,-0.415037499279,2
5146,17560,0.584962500721,1
5146,8780,-0.415037499279,2
5147,7720,0.584962500721,1
5147,3860,-0.415037499279,2
5148,17563,0.584962500721,1
5148,18623,-0.415037499279,2
5149,7723,0.584962500721,1
5149,13703,-0.415037499279,2
5150,17566,0.584962500721,1
5150,8783,-0.415037499279,2
5151,7726,0.584962500721,1
5151,3863,-0.415037499279,2
5152,17569,0.584962500721,1
5152,18626,-0.415037499279,2
5153,7729,0.584962500721,1
5153,13706,-0.415037499279,2
5154,17572,0.584962500721,1
5154,8786,-0.415037499279,2
5155,7732,0.584962500721,1
5155,3866,-0.415037499279,2
5156,17575,0.584962500721,1
5156,18629,-0.415037499279,2
5157,7735,0.584962500721,1
5157,13709,-0.415037499279,2
5158,17578,0.584962500721,1
5158,8789,-0.415037499279,2
5159,7738,0.584962500721,1
5159,3869,-0.415037499279,2
5160,17581,0.584962500721,1
5160,18632,-0.415037499279,2
5161,7741,0.584962500721,1
5161,13712,-0.415037499279,2
5162,17584,0.584962500721,1
5162,8792,-0.415037499279,2
5163,7744,0.584962500721,1
5163,3872,-0.415037499279,2
5164,17587,0.584962500721,1
5164,18635,-0.415037499279,2
5165,7747,0.584962500721,1
5165,13715,-0.415037499279,2
5166,17590,0.584962500721,1
5166,8795,-0.415037499279,2
5167,7750,0.584962500721,1
5167,3875,-0.415037499279,2
5168,17593,0.584962500721,1
5168,18638,-0.415037499279,2
5169,7753,0.584962500721,1
5169,13718,-0.415037499279,2
5170,17596,0.584962500721,1
5170,8798,-0.415037499279,2
5171,7756,0.584962500721,1
5171,3878,-0.415037499279,2
5172,17599,0.584962500721,1
5172,18641,-0.415037499279,2
5173,7759,0.584962500721,1
5173,13721,-0.415037499279,2
5174,17602,0.584962500721,1
5174,8801,-0.415037499279,2
5175,7762,0.584962500721,1
5175,3881,-0.415037499279,2
5176,17605,0.584962500721,1
5176,18644,-0.415037499279,2
5177,7765,0.584962500721,1
5177,13724,-0.415037499279,2
5178,17608,0.584962500721,1
5178,8804,-0.415037499279,2
5179,7768,0.584962500721,1
5179,3884,-0.415037499279,2
5180,17611,0.584962500721,1
5180,18647,-0.415037499279,2
5181,7771,0.584962500721,1
5181,13727,-0.415037499279,2
5182,17614,0.584962500721,1
5182,8807,-0.415037499279,2
5183,7774,0.584962500721,1
5183,3887,-0.415037499279,2
5184,17617,0.584962500721,1
5184,18650,-0.415037499279,2
5185,7777,0.584962500721,1
5185,13730,-0.415037499279,2
5186,17620,0.584962500721,1
5186,8810,-0.415037499279,2
5187,7780,0.584962500721,1
5187,3890,-0.415037499279,2
5188,17623,0.584962500721,1
5188,18653,-0.415037499279,2
5189,7783,0.584962500721,1
5189,13733,-0.415037499279,2
5190,17626,0.584962500721,1
5190,8813,-0.415037499279,2
5191,7786,0.584962500721,1
5191,3893,-0.415037499279,2
5192,17629,0.584962500721,1
5192,18656,-0.415037499279,2
5193,7789,0.584962500721,1
5193,13736,-0.415037499279,2
5194,17632,0.584962500721,1
5194,8816,-0.415037499279,2
5195,7792,0.584962500721,1
5195,3896,-0.415037499279,2
5196,17635,0.584962500721,1
5196,18659,-0.415037499279,2
5197,7795,0.584962500721,1
5197,13739,-0.415037499279,2
5198,17638,0.584962500721,1
5198,8819,-0.415037499279,2
5199,7798,0.584962500721,1
5199,3899,-0.415037499279,2
5200,17641,0.584962500721,1
5200,18662,-0.415037499279,2
5201,7801,0.584962500721,1
5201,13742,-0.415037499279,2
5202,17644,0.584962500721,1
5202,8822,-0.415037499279,2
5203,7804,0.584962500721,1
5203,3902,-0.415037499279,2
5204,17647,0.584962500721,1
5204,18665,-0.415037499279,2
5205,7807,0.584962500721,1
5205,13745,-0.415037499279,2
5206,17650,0.584962500721,1
5206,8825,-0.415037499279,2
5207,7810,0.584962500721,1
5207,3905,-0.415037499279,2
5208,17653,0.584962500721,1
5208,18668,-0.415037499279,2
5209,7813,0.584962500721,1
5209,13748,-0.415037499279,2
5210,17656,0.584962500721,1
5210,8828,-0.415037499279,2
5211,7816,0.584962500721,1
5211,3908,-0.415037499279,2
5212,17659,0.584962500721,1
5212,18671,-0.415037499279,2
5213,7819,0.584962500721,1
5213,13751,-0.415037499279,2
5214,17662,0.584962500721,1
5214,8831,-0.415037499279,2
5215,7822,0.584962500721,1
5215,3911,-0.415037499279,2
5216,17665,0.584962500721,1
5216,18674,-0.415037499279,2
5217,7825,0.584962500721,1
5217,13754,-0.415037499279,2
5218,17668,0.584962500721,1
5218,8834,-0.415037499279,2
5219,7828,0.584962500721,1
5219,3914,-0.415037499279,2
5220,17671,0.584962500721,1
5220,18677,-0.415037499279,2
5221,7831,0.584962500721,1
5221,13757,-0.415037499279,2
5222,17674,0.584962500721,1
5222,8837,-0.415037499279,2
5223,7834,0.584962500721,1
5223,3917,-0.415037499279,2
5224,17677,0.584962500721,1
5224,18680,-0.415037499279,2
5225,7837,0.584962500721,1
5225,13760,-0.415037499279,2
5226,17680,0.584962500721,1
5226,8840,-0.415037499279,2
5227,7840,0.584962500721,1
5227,3920,-0.415037499279,2
5228,17683,0.584962500721,1
5228,18683,-0.415037499279,2
5229,7843,0.584962500721,1
5229,13763,-0.415037499279,2
5230,17686,0.584962500721,1
5230,8843,-0.415037499279,2
