src,dst,weight
148,29746,0.584962500721
148,14873,-0.415037499279
149,223,0.584962500721
149,29636,-0.415037499279
150,29749,0.584962500721
150,44399,-0.415037499279
151,226,0.584962500721
151,113,-0.415037499279
152,29752,0.584962500721
152,14876,-0.415037499279
153,229,0.584962500721
153,29639,-0.415037499279
154,29755,0.584962500721
154,44402,-0.415037499279
155,232,0.584962500721
155,116,-0.415037499279
156,29758,0.584962500721
156,14879,-0.415037499279
157,235,0.584962500721
157,29642,-0.415037499279
158,29761,0.584962500721
158,44405,-0.415037499279
159,238,0.584962500721
159,119,-0.415037499279
160,29764,0.584962500721
160,14882,-0.415037499279
161,241,0.584962500721
161,29645,-0.415037499279
162,29767,0.584962500721
162,44408,-0.415037499279
163,244,0.584962500721
163,122,-0.415037499279
164,29770,0.584962500721
164,14885,-0.415037499279
165,247,0.584962500721
165,29648,-0.415037499279
166,29773,0.584962500721
166,44411,-0.415037499279
167,250,0.584962500721
167,125,-0.415037499279
168,29776,0.584962500721
168,14888,-0.415037499279
169,253,0.584962500721
169,29651,-0.415037499279
170,29779,0.584962500721
170,44414,-0.415037499279
171,256,0.584962500721
171,128,-0.415037499279
172,29782,0.584962500721
172,14891,-0.415037499279
173,259,0.584962500721
173,29654,-0.415037499279
174,29785,0.584962500721
174,44417,-0.415037499279
175,262,0.584962500721
175,131,-0.415037499279
176,29788,0.584962500721
176,14894,-0.415037499279
177,265,0.584962500721
177,29657,-0.415037499279
178,29791,0.584962500721
178,44420,-0.415037499279
179,268,0.584962500721
179,134,-0.415037499279
180,29794,0.584962500721
180,14897,-0.415037499279
181,271,0.584962500721
181,29660,-0.415037499279
182,29797,0.584962500721
182,44423,-0.415037499279
183,274,0.584962500721
183,137,-0.415037499279
184,29800,0.584962500721
184,14900,-0.415037499279
185,277,0.584962500721
185,29663,-0.415037499279
186,29803,0.584962500721
186,44426,-0.415037499279
187,280,0.584962500721
187,140,-0.415037499279
188,29806,0.584962500721
188,14903,-0.415037499279
189,283,0.584962500721
189,29666,-0.415037499279
190,29809,0.584962500721
190,44429,-0.415037499279
191,286,0.584962500721
191,143,-0.415037499279
192,29812,0.584962500721
192,14906,-0.415037499279
193,289,0.584962500721
193,29669,-0.415037499279
194,29815,0.584962500721
194,44432,-0.415037499279
195,292,0.584962500721
195,146,-0.415037499279
196,29818,0.584962500721
196,14909,-0.415037499279
197,295,0.584962500721
197,29672,-0.415037499279
198,29821,0.584962500721
198,44435,-0.415037499279
199,298,0.584962500721
199,149,-0.415037499279
200,29824,0.584962500721
200,14912,-0.415037499279
201,301,0.584962500721
201,29675,-0.415037499279
202,29827,0.584962500721
202,44438,-0.415037499279
203,304,0.584962500721
203,152,-0.415037499279
204,29830,0.584962500721
204,14915,-0.415037499279
205,307,0.584962500721
205,29678,-0.415037499279
206,29833,0.584962500721
206,44441,-0.415037499279
207,310,0.584962500721
207,155,-0.415037499279
208,29836,0.584962500721
208,14918,-0.415037499279
209,313,0.584962500721
209,29681,-0.415037499279
210,29839,0.584962500721
210,44444,-0.415037499279
211,316,0.584962500721
211,158,-0.415037499279
212,29842,0.584962500721
212,14921,-0.415037499279
213,319,0.584962500721
213,29684,-0.415037499279
214,29845,0.584962500721
214,44447,-0.415037499279
215,322,0.584962500721
215,161,-0.415037499279
216,29848,0.584962500721
216,14924,-0.415037499279
217,325,0.584962500721
217,29687,-0.415037499279
218,29851,0.584962500721
218,44450,-0.415037499279
219,328,0.584962500721
219,164,-0.415037499279
220,29854,0.584962500721
220,14927,-0.415037499279
221,331,0.584962500721
221,29690,-0.415037499279
222,29857,0.584962500721
222,44453,-0.415037499279
223,334,0.584962500721
223,167,-0.415037499279
224,29860,0.584962500721
224,14930,-0.415037499279
225,337,0.584962500721
225,29693,-0.415037499279
226,29863,0.584962500721
226,44456,-0.415037499279
227,340,0.584962500721
227,170,-0.415037499279
228,29866,0.584962500721
228,14933,-0.415037499279
229,343,0.584962500721
229,29696,-0.415037499279
230,29869,0.584962500721
230,44459,-0.415037499279
231,346,0.584962500721
231,173,-0.415037499279
232,29872,0.584962500721
232,14936,-0.415037499279
233,349,0.584962500721
233,29699,-0.415037499279
234,29875,0.584962500721
234,44462,-0.415037499279
235,352,0.584962500721
235,176,-0.415037499279
236,29878,0.584962500721
236,14939,-0.415037499279
237,355,0.584962500721
237,29702,-0.415037499279
238,29881,0.584962500721
238,44465,-0.415037499279
239,358,0.584962500721
239,179,-0.415037499279
240,29884,0.584962500721
240,14942,-0.415037499279
241,361,0.584962500721
241,29705,-0.415037499279
242,29887,0.584962500721
242,44468,-0.415037499279
243,364,0.584962500721
243,182,-0.415037499279
244,29890,0.584962500721
244,14945,-0.415037499279
245,367,0.584962500721
245,29708,-0.415037499279
246,29893,0.584962500721
246,44471,-0.415037499279
247,370,0.584962500721
247,185,-0.415037499279
248,29896,0.584962500721
248,14948,-0.415037499279
249,373,0.584962500721
249,29711,-0.415037499279
250,29899,0.584962500721
250,44474,-0.415037499279
251,376,0.584962500721
251,188,-0.415037499279
252,29902,0.584962500721
252,14951,-0.415037499279
253,379,0.584962500721
253,29714,-0.415037499279
254,29905,0.584962500721
254,44477,-0.415037499279
255,382,0.584962500721
255,191,-0.415037499279
256,29908,0.584962500721
256,14954,-0.415037499279
257,385,0.584962500721
257,29717,-0.415037499279
258,29911,0.584962500721
258,44480,-0.415037499279
259,388,0.584962500721
259,194,-0.415037499279
260,29914,0.584962500721
260,14957,-0.415037499279
261,391,0.584962500721
261,29720,-0.415037499279
262,29917,0.584962500721
262,44483,-0.415037499279
263,394,0.584962500721
263,197,-0.415037499279
264,29920,0.584962500721
264,14960,-0.415037499279
265,397,0.584962500721
265,29723,-0.415037499279
266,29923,0.584962500721
266,44486,-0.415037499279
267,400,0.584962500721
267,200,-0.415037499279
268,29926,0.584962500721
268,14963,-0.415037499279
269,403,0.584962500721
269,29726,-0.415037499279
270,29929,0.584962500721
270,44489,-0.415037499279
271,406,0.584962500721
271,203,-0.415037499279
272,29932,0.584962500721
272,14966,-0.415037499279
273,409,0.584962500721
273,29729,-0.415037499279
274,29935,0.584962500721
274,44492,-0.415037499279
275,412,0.584962500721
275,206,-0.415037499279
276,29938,0.584962500721
276,14969,-0.415037499279
277,415,0.584962500721
277,29732,-0.415037499279
278,29941,0.584962500721
278,44495,-0.415037499279
279,418,0.584962500721
279,209,-0.415037499279
280,29944,0.584962500721
280,14972,-0.415037499279
281,421,0.584962500721
281,29735,-0.415037499279
282,29947,0.584962500721
282,44498,-0.415037499279
283,424,0.584962500721
283,212,-0.415037499279
284,29950,0.584962500721
284,14975,-0.415037499279
285,427,0.584962500721
285,29738,-0.415037499279
286,29953,0.584962500721
286,44501,-0.415037499279
287,430,0.584962500721
287,215,-0.415037499279
288,29956,0.584962500721
288,14978,-0.415037499279
289,433,0.584962500721
289,29741,-0.415037499279
290,29959,0.584962500721
290,44504,-0.415037499279
291,436,0.584962500721
291,218,-0.415037499279
292,29962,0.584962500721
292,14981,-0.415037499279
293,439,0.584962500721
293,29744,-0.415037499279
294,29965,0.584962500721
294,44507,-0.415037499279
295,442,0.584962500721
295,221,-0.415037499279
296,29968,0.584962500721
296,14984,-0.415037499279
297,445,0.584962500721
297,29747,-0.415037499279
298,29971,0.584962500721
298,44510,-0.415037499279
299,448,0.584962500721
299,224,-0.415037499279
300,29974,0.584962500721
300,14987,-0.415037499279
301,451,0.584962500721
301,29750,-0.415037499279
302,29977,0.584962500721
302,44513,-0.415037499279
303,454,0.584962500721
303,227,-0.415037499279
304,29980,0.584962500721
304,14990,-0.415037499279
305,457,0.584962500721
305,29753,-0.415037499279
306,29983,0.584962500721
306,44516,-0.415037499279
307,460,0.584962500721
307,230,-0.415037499279
308,29986,0.584962500721
308,14993,-0.415037499279
309,463,0.584962500721
309,29756,-0.415037499279
310,29989,0.584962500721
310,44519,-0.415037499279
311,466,0.584962500721
311,233,-0.415037499279
312,29992,0.584962500721
312,14996,-0.415037499279
313,469,0.584962500721
313,29759,-0.415037499279
314,29995,0.584962500721
314,44522,-0.415037499279
315,472,0.584962500721
315,236,-0.415037499279
316,29998,0.584962500721
316,14999,-0.415037499279
317,475,0.584962500721
317,29762,-0.415037499279
318,30001,0.584962500721
318,44525,-0.415037499279
319,478,0.584962500721
319,239,-0.415037499279
320,30004,0.584962500721
320,15002,-0.415037499279
321,481,0.584962500721
321,29765,-0.415037499279
322,30007,0.584962500721
322,44528,-0.415037499279
323,484,0.584962500721
323,242,-0.415037499279
324,30010,0.584962500721
324,15005,-0.415037499279
325,487,0.584962500721
325,29768,-0.415037499279
326,30013,0.584962500721
326,44531,-0.415037499279
327,490,0.584962500721
327,245,-0.415037499279
328,30016,0.584962500721
328,15008,-0.415037499279
329,493,0.584962500721
329,29771,-0.415037499279
330,30019,0.584962500721
330,44534,-0.415037499279
331,496,0.584962500721
331,248,-0.415037499279
332,30022,0.584962500721
332,15011,-0.415037499279
333,499,0.584962500721
333,29774,-0.415037499279
334,30025,0.584962500721
334,44537,-0.415037499279
335,502,0.584962500721
335,251,-0.415037499279
336,30028,0.584962500721
336,15014,-0.415037499279
337,505,0.584962500721
337,29777,-0.415037499279
338,30031,0.584962500721
338,44540,-0.415037499279
339,508,0.584962500721
339,254,-0.415037499279
340,30034,0.584962500721
340,15017,-0.415037499279
341,511,0.584962500721
341,29780,-0.415037499279
342,30037,0.584962500721
342,44543,-0.415037499279
343,514,0.584962500721
343,257,-0.415037499279
344,30040,0.584962500721
344,15020,-0.415037499279
345,517,0.584962500721
345,29783,-0.415037499279
346,30043,0.584962500721
346,44546,-0.415037499279
347,520,0.584962500721
347,260,-0.415037499279
348,30046,0.584962500721
348,15023,-0.415037499279
349,523,0.584962500721
349,29786,-0.415037499279
350,30049,0.584962500721
350,44549,-0.415037499279
351,526,0.584962500721
351,263,-0.415037499279
352,30052,0.584962500721
352,15026,-0.415037499279
353,529,0.584962500721
353,29789,-0.415037499279
354,30055,0.584962500721
354,44552,-0.415037499279
355,532,0.584962500721
355,266,-0.415037499279
356,30058,0.584962500721
356,15029,-0.415037499279
357,535,0.584962500721
357,29792,-0.415037499279
358,30061,0.584962500721
358,44555,-0.415037499279
359,538,0.584962500721
359,269,-0.415037499279
360,30064,0.584962500721
360,15032,-0.415037499279
361,541,0.584962500721
361,29795,-0.415037499279
362,30067,0.584962500721
362,44558,-0.415037499279
363,544,0.584962500721
363,272,-0.415037499279
364,30070,0.584962500721
364,15035,-0.415037499279
365,547,0.584962500721
365,29798,-0.415037499279
366,30073,0.584962500721
366,44561,-0.415037499279
367,550,0.584962500721
367,275,-0.415037499279
368,30076,0.584962500721
368,15038,-0.415037499279
369,553,0.584962500721
369,29801,-0.415037499279
370,30079,0.584962500721
370,44564,-0.415037499279
371,556,0.584962500721
371,278,-0.415037499279
372,30082,0.584962500721
372,15041,-0.415037499279
373,559,0.584962500721
373,29804,-0.415037499279
374,30085,0.584962500721
374,44567,-0.415037499279
375,562,0.584962500721
375,281,-0.415037499279
376,30088,0.584962500721
376,15044,-0.415037499279
377,565,0.584962500721
377,29807,-0.415037499279
378,30091,0.584962500721
378,44570,-0.415037499279
379,568,0.584962500721
379,284,-0.415037499279
380,30094,0.584962500721
380,15047,-0.415037499279
381,571,0.584962500721
381,29810,-0.415037499279
382,30097,0.584962500721
382,44573,-0.415037499279
383,574,0.584962500721
383,287,-0.415037499279
384,30100,0.584962500721
384,15050,-0.415037499279
385,577,0.584962500721
385,29813,-0.415037499279
386,30103,0.584962500721
386,44576,-0.415037499279
387,580,0.584962500721
387,290,-0.415037499279
388,30106,0.584962500721
388,15053,-0.415037499279
389,583,0.584962500721
389,29816,-0.415037499279
390,30109,0.584962500721
390,44579,-0.415037499279
391,586,0.584962500721
391,293,-0.415037499279
392,30112,0.584962500721
392,15056,-0.415037499279
393,589,0.584962500721
393,29819,-0.415037499279
394,30115,0.584962500721
394,44582,-0.415037499279
395,592,0.584962500721
395,296,-0.415037499279
396,30118,0.584962500721
396,15059,-0.415037499279
397,595,0.584962500721
397,29822,-0.415037499279
398,30121,0.584962500721
398,44585,-0.415037499279
399,598,0.584962500721
399,299,-0.415037499279
400,30124,0.584962500721
400,15062,-0.415037499279
401,601,0.584962500721
401,29825,-0.415037499279
402,30127,0.584962500721
402,44588,-0.415037499279
403,604,0.584962500721
403,302,-0.415037499279
404,30130,0.584962500721
404,15065,-0.415037499279
405,607,0.584962500721
405,29828,-0.415037499279
406,30133,0.584962500721
406,44591,-0.415037499279
407,610,0.584962500721
407,305,-0.415037499279
408,30136,0.584962500721
408,15068,-0.415037499279
409,613,0.584962500721
409,29831,-0.415037499279
410,30139,0.584962500721
410,44594,-0.415037499279
411,616,0.584962500721
411,308,-0.415037499279
412,30142,0.584962500721
412,15071,-0.415037499279
413,619,0.584962500721
413,29834,-0.415037499279
414,30145,0.584962500721
414,44597,-0.415037499279
415,622,0.584962500721
415,311,-0.415037499279
416,30148,0.584962500721
416,15074,-0.415037499279
417,625,0.584962500721
417,29837,-0.415037499279
418,30151,0.584962500721
418,44600,-0.415037499279
419,628,0.584962500721
419,314,-0.415037499279
420,30154,0.584962500721
420,15077,-0.415037499279
421,631,0.584962500721
421,29840,-0.415037499279
422,30157,0.584962500721
422,44603,-0.415037499279
423,634,0.584962500721
423,317,-0.415037499279
424,30160,0.584962500721
424,15080,-0.415037499279
425,637,0.584962500721
425,29843,-0.415037499279
426,30163,0.584962500721
426,44606,-0.415037499279
427,640,0.584962500721
427,320,-0.415037499279
428,30166,0.584962500721
428,15083,-0.415037499279
429,643,0.584962500721
429,29846,-0.415037499279
430,30169,0.584962500721
430,44609,-0.415037499279
431,646,0.584962500721
431,323,-0.415037499279
432,30172,0.584962500721
432,15086,-0.415037499279
433,649,0.584962500721
433,29849,-0.415037499279
434,30175,0.584962500721
434,44612,-0.415037499279
435,652,0.584962500721
435,326,-0.415037499279
436,30178,0.584962500721
436,15089,-0.415037499279
437,655,0.584962500721
437,29852,-0.415037499279
438,30181,0.584962500721
438,44615,-0.415037499279
439,658,0.584962500721
439,329,-0.415037499279
440,30184,0.584962500721
440,15092,-0.415037499279
441,661,0.584962500721
441,29855,-0.415037499279
442,30187,0.584962500721
442,44618,-0.415037499279
443,664,0.584962500721
443,332,-0.415037499279
444,30190,0.584962500721
444,15095,-0.415037499279
445,667,0.584962500721
445,29858,-0.415037499279
446,30193,0.584962500721
446,44621,-0.415037499279
447,670,0.584962500721
447,335,-0.415037499279
448,30196,0.584962500721
448,15098,-0.415037499279
449,673,0.584962500721
449,29861,-0.415037499279
450,30199,0.584962500721
450,44624,-0.415037499279
451,676,0.584962500721
451,338,-0.415037499279
452,30202,0.584962500721
452,15101,-0.415037499279
453,679,0.584962500721
453,29864,-0.415037499279
454,30205,0.584962500721
454,44627,-0.415037499279
455,682,0.584962500721
455,341,-0.415037499279
456,30208,0.584962500721
456,15104,-0.415037499279
457,685,0.584962500721
457,29867,-0.415037499279
458,30211,0.584962500721
458,44630,-0.415037499279
459,688,0.584962500721
459,344,-0.415037499279
460,30214,0.584962500721
460,15107,-0.415037499279
461,691,0.584962500721
461,29870,-0.415037499279
462,30217,0.584962500721
462,44633,-0.415037499279
463,694,0.584962500721
463,347,-0.415037499279
464,30220,0.584962500721
464,15110,-0.415037499279
465,697,0.584962500721
465,29873,-0.415037499279
466,30223,0.584962500721
466,44636,-0.415037499279
467,700,0.584962500721
467,350,-0.415037499279
468,30226,0.584962500721
468,15113,-0.415037499279
469,703,0.584962500721
469,29876,-0.415037499279
470,30229,0.584962500721
470,44639,-0.415037499279
471,706,0.584962500721
471,353,-0.415037499279
472,30232,0.584962500721
472,15116,-0.415037499279
473,709,0.584962500721
473,29879,-0.415037499279
474,30235,0.584962500721
474,44642,-0.415037499279
475,712,0.584962500721
475,356,-0.415037499279
476,30238,0.584962500721
476,15119,-0.415037499279
477,715,0.584962500721
477,29882,-0.415037499279
478,30241,0.584962500721
478,44645,-0.415037499279
479,718,0.584962500721
479,359,-0.415037499279
480,30244,0.584962500721
480,15122,-0.415037499279
481,721,0.584962500721
481,29885,-0.415037499279
482,30247,0.584962500721
482,44648,-0.415037499279
483,724,0.584962500721
483,362,-0.415037499279
484,30250,0.584962500721
484,15125,-0.415037499279
485,727,0.584962500721
485,29888,-0.415037499279
486,30253,0.584962500721
486,44651,-0.415037499279
487,730,0.584962500721
487,365,-0.415037499279
488,30256,0.584962500721
488,15128,-0.415037499279
489,733,0.584962500721
489,29891,-0.415037499279
490,30259,0.584962500721
490,44654,-0.415037499279
491,736,0.584962500721
491,368,-0.415037499279
492,30262,0.584962500721
492,15131,-0.415037499279
493,739,0.584962500721
493,29894,-0.415037499279
494,30265,0.584962500721
494,44657,-0.415037499279
495,742,0.584962500721
495,371,-0.415037499279
496,30268,0.584962500721
496,15134,-0.415037499279
497,745,0.584962500721
497,29897,-0.415037499279
498,30271,0.584962500721
498,44660,-0.415037499279
499,748,0.584962500721
499,374,-0.415037499279
500,30274,0.584962500721
500,15137,-0.415037499279
501,751,0.584962500721
501,29900,-0.415037499279
502,30277,0.584962500721
502,44663,-0.415037499279
503,754,0.584962500721
503,377,-0.415037499279
504,30280,0.584962500721
504,15140,-0.415037499279
505,757,0.584962500721
505,29903,-0.415037499279
506,30283,0.584962500721
506,44666,-0.415037499279
507,760,0.584962500721
507,380,-0.415037499279
508,30286,0.584962500721
508,15143,-0.415037499279
509,763,0.584962500721
509,29906,-0.415037499279
510,30289,0.584962500721
510,44669,-0.415037499279
511,766,0.584962500721
511,383,-0.415037499279
512,30292,0.584962500721
512,15146,-0.415037499279
513,769,0.584962500721
513,29909,-0.415037499279
514,30295,0.584962500721
514,44672,-0.415037499279
515,772,0.584962500721
515,386,-0.415037499279
516,30298,0.584962500721
516,15149,-0.415037499279
517,775,0.584962500721
517,29912,-0.415037499279
518,30301,0.584962500721
518,44675,-0.415037499279
519,778,0.584962500721
519,389,-0.415037499279
520,30304,0.584962500721
520,15152,-0.415037499279
521,781,0.584962500721
521,29915,-0.415037499279
522,30307,0.584962500721
522,44678,-0.415037499279
523,784,0.584962500721
523,392,-0.415037499279
524,30310,0.584962500721
524,15155,-0.415037499279
525,787,0.584962500721
525,29918,-0.415037499279
526,30313,0.584962500721
526,44681,-0.415037499279
527,790,0.584962500721
527,395,-0.415037499279
528,30316,0.584962500721
528,15158,-0.415037499279
529,793,0.584962500721
529,29921,-0.415037499279
530,30319,0.584962500721
530,44684,-0.415037499279
531,796,0.584962500721
531,398,-0.415037499279
532,30322,0.584962500721
532,15161,-0.415037499279
533,799,0.584962500721
533,29924,-0.415037499279
534,30325,0.584962500721
534,44687,-0.415037499279
535,802,0.584962500721
535,401,-0.415037499279
536,30328,0.584962500721
536,15164,-0.415037499279
537,805,0.584962500721
537,29927,-0.415037499279
538,30331,0.584962500721
538,44690,-0.415037499279
539,808,0.584962500721
539,404,-0.415037499279
540,30334,0.584962500721
540,15167,-0.415037499279
541,811,0.584962500721
541,29930,-0.415037499279
542,30337,0.584962500721
542,44693,-0.415037499279
543,814,0.584962500721
543,407,-0.415037499279
544,30340,0.584962500721
544,15170,-0.415037499279
545,817,0.584962500721
545,29933,-0.415037499279
546,30343,0.584962500721
546,44696,-0.415037499279
547,820,0.584962500721
547,410,-0.415037499279
548,30346,0.584962500721
548,15173,-0.415037499279
549,823,0.584962500721
549,29936,-0.415037499279
550,30349,0.584962500721
550,44699,-0.415037499279
551,826,0.584962500721
551,413,-0.415037499279
552,30352,0.584962500721
552,15176,-0.415037499279
553,829,0.584962500721
553,29939,-0.415037499279
554,30355,0.584962500721
554,44702,-0.415037499279
555,832,0.584962500721
555,416,-0.415037499279
556,30358,0.584962500721
556,15179,-0.415037499279
557,835,0.584962500721
557,29942,-0.415037499279
558,30361,0.584962500721
558,44705,-0.415037499279
559,838,0.584962500721
559,419,-0.415037499279
560,30364,0.584962500721
560,15182,-0.415037499279
561,841,0.584962500721
561,29945,-0.415037499279
562,30367,0.584962500721
562,44708,-0.415037499279
563,844,0.584962500721
563,422,-0.415037499279
564,30370,0.584962500721
564,15185,-0.415037499279
565,847,0.584962500721
565,29948,-0.415037499279
566,30373,0.584962500721
566,44711,-0.415037499279
567,850,0.584962500721
567,425,-0.415037499279
568,30376,0.584962500721
568,15188,-0.415037499279
569,853,0.584962500721
569,29951,-0.415037499279
570,30379,0.584962500721
570,44714,-0.415037499279
571,856,0.584962500721
571,428,-0.415037499279
572,30382,0.584962500721
572,15191,-0.415037499279
573,859,0.584962500721
573,29954,-0.415037499279
574,30385,0.584962500721
574,44717,-0.415037499279
575,862,0.584962500721
575,431,-0.415037499279
576,30388,0.584962500721
