node,h
214,-0.001161765925
215,-0.002625573942
216,-0.001185852323
217,-0.001149455914
218,-0.001265179929
219,-0.002605795990
220,-0.001180120687
221,-0.001147530960
222,-0.001312334939
223,-0.004528034894
224,-0.001200717342
225,-0.001113258543
226,-0.001073711924
227,-0.002550268081
228,-0.001132134967
229,-0.001159986143
230,-0.001069739441
231,-0.002508315924
232,-0.001124231889
233,-0.001327532620
234,-0.001079726961
235,-0.002424762111
236,-0.001085938130
237,-0.001178428047
238,-0.001129591128
239,-0.004184696086
240,-0.001166057523
241,-0.001084762085
242,-0.001034222773
243,-0.002333190275
244,-0.001252762930
245,-0.001042648206
246,-0.000999938712
247,-0.002319112204
248,-0.000994613206
249,-0.001072443273
250,-0.001057419364
251,-0.002310129162
252,-0.001019010991
253,-0.001193610455
254,-0.001067543427
255,-0.009172913385
256,-0.001005857484
257,-0.000985638314
258,-0.001042338496
259,-0.002424826465
260,-0.000963861538
261,-0.000957361174
262,-0.000996053964
263,-0.002155857549
264,-0.001176405135
265,-0.000944083516
266,-0.000934749089
267,-0.002213438328
268,-0.000942207813
269,-0.000955627334
270,-0.000973029594
271,-0.003708062554
272,-0.001054593877
273,-0.000959298678
274,-0.000936063744
275,-0.002191995311
276,-0.001055152912
277,-0.000878766705
278,-0.000888811240
279,-0.002048712597
280,-0.000897340123
281,-0.000915726283
282,-0.000897227706
283,-0.002026651784
284,-0.000955027999
285,-0.000928312769
286,-0.001084984367
287,-0.003460521928
288,-0.001207966564
289,-0.000925702788
290,-0.000858245477
291,-0.002088578455
292,-0.000885977159
293,-0.000932144348
294,-0.002596911466
295,-0.001959693674
296,-0.000849963481
297,-0.000982345678
298,-0.000850094455
299,-0.002001945288
300,-0.000860052394
301,-0.000873987050
302,-0.000878512124
303,-0.003340850363
304,-0.000837165484
305,-0.000812458121
306,-0.000897870760
307,-0.001849953848
308,-0.001108121066
309,-0.000825545977
310,-0.000915825999
311,-0.002097646207
312,-0.000833419128
313,-0.000863213553
314,-0.000778582884
315,-0.001846207766
316,-0.000795158574
317,-0.000855375974
318,-0.000956239805
319,-0.004935368964
320,-0.000795903347
321,-0.000840966685
322,-0.000777794174
323,-0.001775536891
324,-0.000797227252
325,-0.000790094279
326,-0.000796292898
327,-0.001774832816
328,-0.000969666613
329,-0.000750925144
330,-0.000829585165
331,-0.001717889239
332,-0.000798087468
333,-0.001197328291
334,-0.000948823999
335,-0.003024709625
336,-0.000741680228
337,-0.000779294617
338,-0.000721060654
339,-0.001773633777
340,-0.000811769357
341,-0.000735933282
342,-0.000758339916
343,-0.001683436813
344,-0.000770163983
345,-0.000999339183
346,-0.001231697417
347,-0.001653559582
348,-0.000789739622
349,-0.000737766923
350,-0.000936542777
351,-0.002837639984
352,-0.000741885245
353,-0.000703004426
354,-0.000725962782
355,-0.001608794504
356,-0.000751676830
357,-0.000785991592
358,-0.000691635419
359,-0.001622108342
360,-0.000715056178
361,-0.000831318221
362,-0.000791337937
363,-0.001713677378
364,-0.000730054377
365,-0.000709188561
366,-0.000774720663
367,-0.002843842742
368,-0.000686826929
369,-0.001020726859
370,-0.000692159460
371,-0.001533578810
372,-0.001294642483
373,-0.000679315496
374,-0.000693516037
375,-0.001553565198
376,-0.000697902887
377,-0.000671825106
378,-0.000713240593
379,-0.001586084671
380,-0.000855950632
381,-0.000726446288
382,-0.000705569215
383,-0.004084938177
384,-0.000745731259
385,-0.000644622643
386,-0.000650883131
387,-0.001476158720
388,-0.000657073553
389,-0.000785362898
390,-0.000657405524
391,-0.001543687782
392,-0.000687863058
393,-0.000683427271
394,-0.000691334022
395,-0.001455266250
396,-0.000713665650
397,-0.000701144888
398,-0.001019258202
399,-0.002601132649
400,-0.000653781635
401,-0.000671768845
402,-0.000687016892
403,-0.001471705600
404,-0.000611747243
405,-0.000624678040
406,-0.000678209652
407,-0.001399775650
408,-0.000645811103
409,-0.000630394112
410,-0.000626969376
411,-0.001689677137
412,-0.000660731760
413,-0.000693663134
414,-0.000772199855
415,-0.002673551995
416,-0.000632186080
417,-0.000598443407
418,-0.000631159405
419,-0.001348946379
420,-0.000647946462
421,-0.000647996412
422,-0.000595330652
423,-0.001420302098
424,-0.000618422296
425,-0.000719228970
426,-0.000775748703
427,-0.001355494069
428,-0.000706245847
429,-0.000652701769
430,-0.000669450095
431,-0.002329891341
432,-0.000676041721
433,-0.000591345234
434,-0.000599046971
435,-0.001345507467
436,-0.000796142152
437,-0.000622514990
438,-0.000619852565
439,-0.001295093588
440,-0.000605708372
441,-0.000581758832
442,-0.000579444129
443,-0.001337300998
444,-0.000602746234
445,-0.000694872377
446,-0.000632109966
447,-0.003559057002
448,-0.000671099508
449,-0.000598455824
450,-0.001316745673
451,-0.001250628276
452,-0.000583257250
453,-0.000658803717
454,-0.000576828497
455,-0.001260805266
456,-0.000634851036
457,-0.000588779590
458,-0.000538269370
459,-0.001290422243
460,-0.000577535171
461,-0.000682751904
462,-0.000641451821
463,-0.002169283910
464,-0.000565418009
465,-0.000627543819
466,-0.000576260543
467,-0.001447810911
468,-0.000556825951
469,-0.000537753883
470,-0.000583592273
471,-0.001209892122
472,-0.000620245715
473,-0.000527468868
474,-0.000593130626
475,-0.001254257928
476,-0.000568314934
477,-0.000572108160
478,-0.000648089300
479,-0.002120454832
480,-0.000638098974
481,-0.000567611428
482,-0.000536732313
483,-0.001285520019
484,-0.000638243113
485,-0.000514784225
486,-0.000530412926
487,-0.001199274700
488,-0.000531308089
489,-0.000782487005
490,-0.000532316225
491,-0.001172883920
492,-0.000604747361
493,-0.000534945305
494,-0.000595622920
495,-0.002015671825
496,-0.000705391188
497,-0.000542393481
498,-0.000544911096
499,-0.001171708680
500,-0.000732095835
501,-0.000624434703
502,-0.000733368018
503,-0.001146179462
504,-0.000518982764
505,-0.000527913946
506,-0.000572227715
507,-0.001326527315
508,-0.000538809254
509,-0.000557564672
510,-0.000585090510
511,-0.004551796377
512,-0.000498868109
513,-0.000511769282
514,-0.000515856422
515,-0.001114080658
516,-0.000539648896
517,-0.000513698177
518,-0.000604260728
519,-0.001244956224
520,-0.000537168194
521,-0.000485970011
522,-0.000485885162
523,-0.001143907358
524,-0.000529512738
525,-0.000528436669
526,-0.000542507563
527,-0.001907815442
528,-0.000647484114
529,-0.000577276515
530,-0.000481298894
531,-0.001468364984
532,-0.000489725753
533,-0.000480809867
534,-0.000600308291
535,-0.001117484733
536,-0.000559232035
537,-0.001497927260
538,-0.000493378048
539,-0.001054122604
540,-0.000573802828
541,-0.000501007109
542,-0.000700459640
543,-0.001838859738
544,-0.000474475374
545,-0.000529106250
546,-0.000510826152
547,-0.001062810362
548,-0.000466921225
549,-0.000496295120
550,-0.001051547996
551,-0.001126308143
552,-0.000508150863
553,-0.000687795922
554,-0.000618973144
555,-0.001061681213
556,-0.000529138479
557,-0.000488979649
558,-0.000529092505
559,-0.001775336748
560,-0.000480445008
561,-0.000554960594
562,-0.000543296380
563,-0.001018660408
564,-0.000740456531
565,-0.000454380291
566,-0.000439028018
567,-0.001139541328
568,-0.000475169772
569,-0.000492102546
570,-0.000483154525
571,-0.001123583113
572,-0.000454472752
573,-0.000568546420
574,-0.000505951680
575,-0.002744294937
576,-0.000456278211
577,-0.000587234137
578,-0.000472676324
579,-0.001010557462
580,-0.000472953637
581,-0.000435706755
582,-0.000493434801
583,-0.001031172102
584,-0.000558116022
585,-0.000463322856
586,-0.000477011104
587,-0.001011551022
588,-0.000691455728
589,-0.001325729672
590,-0.000481152963
591,-0.001740367309
592,-0.000429787842
593,-0.000443730225
594,-0.000424648768
595,-0.001032437294
596,-0.000455667764
597,-0.000447830444
598,-0.000440062578
599,-0.000996080775
600,-0.000500615846
601,-0.000465131558
602,-0.000445434462
603,-0.000978215701
604,-0.000485558050
605,-0.000517116607
606,-0.000786706841
607,-0.001653132385
608,-0.000439278789
609,-0.000450407735
610,-0.000493797108
611,-0.000927999633
612,-0.000759972900
613,-0.000439516567
614,-0.000412113724
615,-0.001069919114
616,-0.000430947082
617,-0.000542498900
618,-0.000481388878
619,-0.000950055313
620,-0.000444910967
621,-0.000481239512
622,-0.000510843802
623,-0.001829950818
624,-0.000431604337
625,-0.000416948022
626,-0.000426785320
627,-0.000963266669
628,-0.000873976414
629,-0.000402993944
630,-0.000428476745
631,-0.000904709032
632,-0.000468822581
633,-0.000415136625
634,-0.000483769149
635,-0.000943151555
636,-0.000461332086
637,-0.000524719246
638,-0.000453834454
639,-0.002492918019
640,-0.000486649857
641,-0.000729341573
642,-0.000507926652
643,-0.000906851615
644,-0.000418422785
645,-0.000554427007
646,-0.000410329707
647,-0.000882588643
648,-0.000453611917
649,-0.000410957895
650,-0.000396575456
651,-0.000896826087
652,-0.000447151812
653,-0.000419514221
654,-0.000520921749
655,-0.001536143442
656,-0.000444060386
657,-0.000475103461
658,-0.000655038414
659,-0.000956651402
660,-0.000389872358
661,-0.000403620170
662,-0.000427640116
663,-0.000901217859
664,-0.000454780435
665,-0.000388848493
666,-0.000415397894
667,-0.001088742561
668,-0.000432151505
669,-0.000605373493
670,-0.000517757000
671,-0.001500674516
672,-0.000427398117
673,-0.000398824680
674,-0.000419881834
675,-0.000924596614
676,-0.000407778515
677,-0.000383424037
678,-0.000399154852
679,-0.000907832482
680,-0.000428745142
681,-0.000548545373
682,-0.000372534238
683,-0.000847059455
684,-0.000483316128
685,-0.000399125686
686,-0.000473496966
687,-0.001460219735
688,-0.000415778768
689,-0.000384590636
690,-0.000446074276
691,-0.000948371310
692,-0.000608584729
693,-0.000956265934
694,-0.000355576119
695,-0.000828075462
696,-0.000510311224
697,-0.000383993734
698,-0.000388814796
699,-0.000869636019
700,-0.000403881089
701,-0.000463304989
702,-0.000449166850
703,-0.002245979124
704,-0.000476963594
705,-0.000376245783
706,-0.000544539191
707,-0.000817525163
708,-0.000463612654
709,-0.000398479714
710,-0.000479924844
711,-0.000815120537
712,-0.000407108631
713,-0.000434865033
714,-0.000358979242
715,-0.000891648550
716,-0.000369439825
717,-0.000421281637
718,-0.000488585744
719,-0.001384666053
720,-0.000391389781
721,-0.000366129577
722,-0.000371238564
723,-0.001029150759
724,-0.000399469489
725,-0.000385954204
726,-0.000454030409
727,-0.000855965434
728,-0.000351275339
729,-0.000361528416
730,-0.000388361239
731,-0.000791968535
732,-0.000402508396
733,-0.000386164233
734,-0.000465963932
735,-0.001449563311
736,-0.000348801220
737,-0.000386893700
738,-0.000347403096
739,-0.000940455582
740,-0.000437929341
741,-0.000366465021
742,-0.000387375072
743,-0.000808708455
744,-0.000446405204
745,-0.000832687861
746,-0.000351599713
747,-0.000798438972
748,-0.000383187569
749,-0.000372097452
750,-0.000577067796
751,-0.001334938021
752,-0.000384109904
753,-0.000373844591
754,-0.000372477435
755,-0.000753607477
756,-0.000544703820
757,-0.000400212885
758,-0.000341728625
759,-0.000805001759
760,-0.000371514116
761,-0.000430761112
762,-0.000555889082
763,-0.000765709346
764,-0.000368348232
765,-0.000393510886
766,-0.000389207860
767,-0.003053886263
768,-0.000352344308
769,-0.000361504872
770,-0.000342241404
771,-0.000780639464
772,-0.000430159290
773,-0.000329630127
774,-0.000715378837
775,-0.000742058524
776,-0.000403036348
777,-0.000460760136
778,-0.000368856002
779,-0.000862872976
780,-0.001369456375
781,-0.000380392884
782,-0.000363267586
783,-0.001314729465
784,-0.000465983529
785,-0.000447287038
786,-0.000344458495
787,-0.000782768950
788,-0.000339330794
789,-0.000376406605
790,-0.000334105750
791,-0.000743799566
792,-0.000361631701
793,-0.000338820596
794,-0.000402747087
795,-0.000754206031
796,-0.000516648787
797,-0.000500132880
798,-0.000481468790
799,-0.001293103306
800,-0.000316499206
801,-0.000405159509
802,-0.000306623978
803,-0.000740956365
804,-0.000429910153
805,-0.000362106110
806,-0.000815481599
807,-0.000811152766
808,-0.000351802884
809,-0.000419027496
810,-0.000345676695
811,-0.000731843868
812,-0.000367660537
813,-0.000401287919
814,-0.000470213184
815,-0.001219108079
816,-0.000399385222
817,-0.000310505690
818,-0.000408189691
819,-0.000701779774
820,-0.000668587706
821,-0.000347797183
822,-0.000312510797
823,-0.000830736580
824,-0.000315626546
825,-0.000383005466
826,-0.000364405093
827,-0.000731734102
828,-0.000356875616
829,-0.000403989501
830,-0.000409744862
831,-0.002115373033
832,-0.000824203236
833,-0.000306507247
834,-0.000345098596
835,-0.000710820043
836,-0.000318970730
837,-0.000319655957
838,-0.000341672005
839,-0.000685654413
840,-0.000444666919
841,-0.000321326726
842,-0.000365856717
843,-0.000750121842
844,-0.000330847329
845,-0.000669906251
846,-0.000369039290
847,-0.001223102472
848,-0.000378914392
849,-0.000470968696
850,-0.000311427036
851,-0.000732449709
852,-0.000368163266
853,-0.000380221465
854,-0.000302742536
855,-0.001006633669
856,-0.000316038559
857,-0.000345765775
858,-0.000426716104
859,-0.000694404051
860,-0.000360463941
861,-0.000364409733
862,-0.000537928119
863,-0.001157271236
864,-0.000366402746
865,-0.000342638938
866,-0.000476325379
867,-0.000669971365
868,-0.000307497040
869,-0.000324898279
870,-0.000345696186
871,-0.000691635269
872,-0.000302579448
873,-0.000419255930
874,-0.000326744180
875,-0.000714918235
876,-0.000332800188
877,-0.000395434475
878,-0.000352046548
879,-0.001226257555
880,-0.000372812476
881,-0.000308375994
882,-0.000363202749
883,-0.000696005918
884,-0.001057955966
885,-0.000398203376
886,-0.000327427624
887,-0.000655985136
888,-0.000376824504
889,-0.000303389659
890,-0.000282832758
891,-0.000698070031
892,-0.000321682252
893,-0.000361098548
894,-0.000345579692
895,-0.001765385818
896,-0.000335235132
897,-0.000362888437
898,-0.000308399530
899,-0.000683396659
900,-0.000349869662
901,-0.000646491014
902,-0.000333295012
903,-0.000645752990
904,-0.000356465478
905,-0.000285954188
906,-0.000327027794
907,-0.000689898689
908,-0.000327692237
909,-0.000329519690
910,-0.000356201453
911,-0.001107047921
912,-0.000476479201
913,-0.000344577693
914,-0.000292186159
915,-0.000732330543
916,-0.000307893342
917,-0.000309717644
918,-0.000409965387
919,-0.000642279383
920,-0.000305482737
921,-0.000307498790
922,-0.000304770638
923,-0.000865138571
924,-0.000380046460
925,-0.000314171673
926,-0.000399210659
927,-0.001083504199
928,-0.000285247907
929,-0.000315567631
930,-0.000309663881
931,-0.000643128099
932,-0.000309675939
933,-0.000339174058
934,-0.000383903697
935,-0.000716512408
936,-0.000869131907
937,-0.000384955222
938,-0.000281098444
939,-0.000729074553
940,-0.000387503616
941,-0.000312284400
942,-0.000373620200
943,-0.001068548970
944,-0.000289004380
945,-0.000306038873
946,-0.000314817891
947,-0.000729870685
948,-0.000470886354
949,-0.000295288973
950,-0.000280559759
951,-0.000683741982
952,-0.000348423130
953,-0.000385687727
954,-0.000295541328
955,-0.000617256838
956,-0.000346975070
957,-0.000378456287
958,-0.000395667445
959,-0.001631431977
960,-0.000311291958
961,-0.000320895736
962,-0.000422516040
963,-0.000616962134
964,-0.000295699035
965,-0.000286605777
966,-0.000401437560
967,-0.000630644049
968,-0.000346077137
969,-0.000396498984
970,-0.000336493065
971,-0.000594939977
972,-0.000293414933
973,-0.000306074785
974,-0.000350433683
975,-0.001034616383
976,-0.000294436869
977,-0.000276893287
978,-0.000334758737
979,-0.000707603301
980,-0.000305709410
981,-0.000283150335
982,-0.000425890683
983,-0.000627532802
984,-0.003305671558
985,-0.000303628309
986,-0.000310128210
987,-0.000677576287
988,-0.000549685961
989,-0.000288614420
990,-0.000394841849
991,-0.001047371257
992,-0.000268948968
993,-0.000452586739
994,-0.000265780151
995,-0.000589286287
996,-0.000349456036
997,-0.000275216264
998,-0.000268069589
999,-0.000608815620
1000,-0.000302217900
1001,-0.000507984938
1002,-0.000305052910
1003,-0.000619867393
1004,-0.000364110016
1005,-0.000435152604
1006,-0.000304988697
1007,-0.000988411921
1008,-0.000297877659
1009,-0.000256750637
1010,-0.000318085755
1011,-0.000575587570
1012,-0.000454633342
1013,-0.000301489038
1014,-0.000290652739
1015,-0.000663682012
1016,-0.000261732302
1017,-0.000616382052
1018,-0.000329561408
1019,-0.000600338455
1020,-0.000415914301
1021,-0.000348162109
1022,-0.000381756684
1023,-0.003284953091
1024,-0.000276794668
1025,-0.000255853655
1026,-0.000286517728
1027,-0.000572392031
1028,-0.000371005122
1029,-0.000263362158
1030,-0.000298012615
1031,-0.000558871666
1032,-0.000367009047
1033,-0.000263860373
1034,-0.000258828318
1035,-0.000631375828
1036,-0.000278548184
1037,-0.000357482680
1038,-0.000321532678
1039,-0.001090317346
1040,-0.000527543606
1041,-0.000300021396
1042,-0.000308500987
1043,-0.000589823715
1044,-0.000283153006
1045,-0.000238202088
1046,-0.000265453858
1047,-0.000672961714
1048,-0.000292610407
1049,-0.000267202013
1050,-0.000337620205
1051,-0.000564130730
1052,-0.000316664967
1053,-0.000290325678
1054,-0.000393662551
1055,-0.000967731398
1056,-0.000292677521
1057,-0.000409724569
1058,-0.000235011065
1059,-0.000625817375
1060,-0.000247500662
1061,-0.000290044466
1062,-0.000667678166
1063,-0.000722348112
1064,-0.000306115947
1065,-0.000348253800
1066,-0.000278413488
1067,-0.000537865794
1068,-0.000318625538
1069,-0.000341784223
1070,-0.000310732168
1071,-0.000961480651
1072,-0.000295165789
1073,-0.000275609497
1074,-0.000546553176
1075,-0.001035169852
1076,-0.000431153027
1077,-0.000278390075
1078,-0.000241298784
1079,-0.000637885919
1080,-0.000256965690
1081,-0.000288495206
1082,-0.000244116640
1083,-0.000585695262
1084,-0.000271189507
1085,-0.000348110907
1086,-0.000368801789
1087,-0.001436325170
1088,-0.000265943686
1089,-0.000251985721
1090,-0.000267273915
1091,-0.000624595145
1092,-0.000401199251
1093,-0.000261060471
1094,-0.000260066379
1095,-0.000563396933
1096,-0.000428605307
1097,-0.000237895355
1098,-0.000590597162
1099,-0.000530426459
1100,-0.000265107658
1101,-0.000670775105
1102,-0.000295234298
1103,-0.000945739982
1104,-0.000279150414
1105,-0.000282597484
1106,-0.000234518712
1107,-0.000622962448
1108,-0.000311718375
1109,-0.000414272541
1110,-0.000251323343
1111,-0.000518942219
1112,-0.000252476490
1113,-0.000329403306
1114,-0.000252883543
1115,-0.000530628704
1116,-0.000292358767
1117,-0.000259709535
1118,-0.000496796072
1119,-0.000896540947
1120,-0.000330397372
1121,-0.000235212730
1122,-0.000273860753
1123,-0.000575977308
1124,-0.000247628933
1125,-0.000310107021
1126,-0.000275450226
1127,-0.000879266339
1128,-0.000345713631
1129,-0.000361116848
1130,-0.000272290358
1131,-0.000587519357
1132,-0.000268092943
1133,-0.000241245156
1134,-0.000297993322
1135,-0.000940304876
1136,-0.000256942403
1137,-0.000248583375
1138,-0.000274198366
1139,-0.000509853174
1140,-0.000704034995
1141,-0.000244601565
1142,-0.000291838572
1143,-0.000552137095
1144,-0.000517076853
1145,-0.000271679607
1146,-0.000231900911
1147,-0.000566101103
1148,-0.000241139228
1149,-0.000334903144
1150,-0.000320667040
1151,-0.001362179344
1152,-0.000289206984
1153,-0.000244171445
1154,-0.000245071401
1155,-0.000680509485
1156,-0.000263249683
1157,-0.000324169758
1158,-0.000290003151
1159,-0.000528363382
1160,-0.000304317161
1161,-0.000312082948
1162,-0.000245650137
1163,-0.000505330496
1164,-0.000288164453
1165,-0.000260683667
1166,-0.000320610235
1167,-0.000916960124
1168,-0.000227561797
1169,-0.000271671307
1170,-0.000225340673
1171,-0.000553384124
1172,-0.000265690773
1173,-0.000240726950
1174,-0.000299219571
1175,-0.000509014055
1176,-0.000301683862
1177,-0.000332679608
1178,-0.000284139941
1179,-0.001257899261
1180,-0.000261354391
1181,-0.000262071673
1182,-0.000445028830
1183,-0.000855238364
1184,-0.000238357798
1185,-0.000257187947
1186,-0.000253517395
1187,-0.000481400571
1188,-0.000269934839
1189,-0.000247174611
1190,-0.000329972730
1191,-0.000558985552
1192,-0.000246513937
1193,-0.000343230639
1194,-0.000299392765
1195,-0.000532445887
1196,-0.000424537126
1197,-0.000256430048
1198,-0.000280443143
1199,-0.000879935677
1200,-0.000243584855
1201,-0.000291863439
1202,-0.000239601968
1203,-0.000529166763
1204,-0.000438649541
1205,-0.000219783090
1206,-0.000237515951
1207,-0.000481163096
1208,-0.000272543022
1209,-0.000343683517
1210,-0.000266823619
1211,-0.000522242683
1212,-0.000344524532
1213,-0.000389727675
1214,-0.000251519433
1215,-0.001300944241
1216,-0.000232086085
1217,-0.000220643757
1218,-0.000373127547
1219,-0.000485432647
1220,-0.000241465777
1221,-0.000285090863
1222,-0.000234351034
1223,-0.000502318553
1224,-0.000276837347
1225,-0.000402614738
1226,-0.000257515639
1227,-0.000497442277
1228,-0.000269400966
1229,-0.000261678461
1230,-0.000381771005
1231,-0.001056460912
1232,-0.000231002788
1233,-0.000243760554
1234,-0.000230090413
1235,-0.000589899930
1236,-0.000404652893
1237,-0.000234625984
1238,-0.000219710877
1239,-0.000505627921
1240,-0.001723264359
1241,-0.000217142343
1242,-0.000253811744
1243,-0.000499111297
1244,-0.000269167872
1245,-0.000274015322
1246,-0.000354248814
1247,-0.000905326845
1248,-0.000364536648
1249,-0.000214427012
1250,-0.000205088337
1251,-0.000469295932
1252,-0.000263057694
1253,-0.000252833092
1254,-0.000229188220
1255,-0.000499868872
1256,-0.000235110085
1257,-0.000476810490
1258,-0.000301590624
1259,-0.000475979734
1260,-0.000580383512
1261,-0.000240954078
1262,-0.000274521915
1263,-0.000916240781
1264,-0.000283834422
1265,-0.000281702102
1266,-0.001260517269
1267,-0.000466328419
1268,-0.000365930416
1269,-0.000275348584
1270,-0.000216242110
1271,-0.000570858736
1272,-0.000225111013
1273,-0.000229088401
1274,-0.000277122636
1275,-0.000531552182
1276,-0.000248039565
1277,-0.000266315459
1278,-0.000280589572
1279,-0.001815418907
1280,-0.000283459392
1281,-0.000244878919
1282,-0.000327104529
1283,-0.000605916469
1284,-0.000252511109
1285,-0.000256119724
1286,-0.000234808504
1287,-0.000469423352
1288,-0.000255984099
1289,-0.000223468407
1290,-0.000315615704
1291,-0.000528315471
1292,-0.000234689884
1293,-0.000319843709
1294,-0.000256063479
1295,-0.000776602649
1296,-0.000340915720
1297,-0.000244139909
1298,-0.000238342389
1299,-0.000531524240
1300,-0.000316505938
1301,-0.000193863671
1302,-0.000274315825
1303,-0.000457415243
1304,-0.000247549023
1305,-0.000217335096
1306,-0.000371809597
1307,-0.000485666246
1308,-0.000276718840
1309,-0.000249300431
1310,-0.000317110624
1311,-0.000806927968
1312,-0.000260279166
1313,-0.000277049028
1314,-0.000223657705
1315,-0.000488965123
1316,-0.000238599877
1317,-0.000455529992
1318,-0.001067161981
1319,-0.000466896468
1320,-0.000262229439
1321,-0.000298035474
1322,-0.000207966216
1323,-0.000446679507
1324,-0.000249458573
1325,-0.000246201286
1326,-0.000280325897
1327,-0.000766468643
1328,-0.000265497928
1329,-0.000261907402
1330,-0.000266219883
1331,-0.000444707057
1332,-0.000388636938
1333,-0.000225430288
1334,-0.000270496370
1335,-0.000684080786
1336,-0.000222914983
1337,-0.000231442434
1338,-0.000235817408
1339,-0.000539667480
1340,-0.000211825311
1341,-0.000596065586
1342,-0.000260228455
1343,-0.001163434208
1344,-0.000324396312
1345,-0.000204109739
1346,-0.000219541813
1347,-0.000492576045
1348,-0.000236717477
1349,-0.000207820412
1350,-0.000262842575
1351,-0.000475450483
1352,-0.000483765536
1353,-0.000209959705
1354,-0.000212727899
1355,-0.000435168026
1356,-0.000272361525
1357,-0.000492710977
1358,-0.000238855589
1359,-0.000773251552
1360,-0.000197909552
1361,-0.000271979583
