node,h
933,-0.000277173503
934,-0.000370626351
935,-0.000696983450
936,-0.000600881600
937,-0.000279581153
938,-0.000277026609
939,-0.000613351813
940,-0.000289986527
941,-0.000286960465
942,-0.000280507247
943,-0.001058179367
944,-0.000258759881
945,-0.000287011889
946,-0.000277620456
947,-0.000613279770
948,-0.000275461283
949,-0.000289966246
950,-0.000264294084
951,-0.000643036257
952,-0.000303370806
953,-0.000284367984
954,-0.000280589752
955,-0.000625719461
956,-0.000317976352
957,-0.000359072847
958,-0.000275661277
959,-0.001636480203
960,-0.000267461568
961,-0.000265451917
962,-0.000264561053
963,-0.000635802477
964,-0.000276866102
965,-0.000279582896
966,-0.000282586829
967,-0.000607682408
968,-0.000258534331
969,-0.000346965259
970,-0.000270838661
971,-0.000589826444
972,-0.000292179139
973,-0.000260078733
974,-0.000265020302
975,-0.001019527027
976,-0.000262637173
977,-0.000262646927
978,-0.000328164510
979,-0.000660597844
980,-0.000264717048
981,-0.000262891433
982,-0.000274157455
983,-0.000589640225
984,-0.000269740294
985,-0.000293396361
986,-0.000322497898
987,-0.000574423895
988,-0.000297777056
989,-0.000249608924
990,-0.000342825180
991,-0.001010963192
992,-0.000275829548
993,-0.000374900265
994,-0.000260116918
995,-0.000570708328
996,-0.000256513391
997,-0.000254672169
998,-0.000265339727
999,-0.000595689707
1000,-0.000303514687
1001,-0.000398188963
1002,-0.000276611166
1003,-0.000589726395
1004,-0.000315555525
1005,-0.000291012282
1006,-0.000256536028
1007,-0.001004217900
1008,-0.000284060245
1009,-0.000252308441
1010,-0.000246555871
1011,-0.000575050856
1012,-0.000260643841
1013,-0.000259096686
1014,-0.000269978359
1015,-0.000632284139
1016,-0.000239691011
1017,-0.000286060430
1018,-0.000249277532
1019,-0.000589372526
1020,-0.000290126510
1021,-0.000293236807
1022,-0.000269929512
1023,-0.003266065523
1024,-0.000241216440
1025,-0.000244659551
1026,-0.000262937810
1027,-0.000566994902
1028,-0.000252131715
1029,-0.000262234531
1030,-0.000277127830
1031,-0.000559354934
1032,-0.000275322521
1033,-0.000263717112
1034,-0.000256079521
1035,-0.000577357803
1036,-0.000274074779
1037,-0.000332444423
1038,-0.000245137856
1039,-0.001035240993
1040,-0.000409610863
1041,-0.000241052899
1042,-0.000249949847
1043,-0.000549437718
1044,-0.000276797812
1045,-0.000240880974
1046,-0.000262617736
1047,-0.000546398345
1048,-0.000253522653
1049,-0.000245299354
1050,-0.000263084343
1051,-0.000558427203
1052,-0.000311533307
1053,-0.000255707084
1054,-0.000334953604
1055,-0.000942222037
1056,-0.000244101732
1057,-0.000326538710
1058,-0.000246682593
1059,-0.000616805577
1060,-0.000239122147
1061,-0.000233727103
1062,-0.000261331733
1063,-0.000538546228
1064,-0.000241382404
1065,-0.000256789487
1066,-0.000280270524
1067,-0.000534594249
1068,-0.000270205673
1069,-0.000235231074
1070,-0.000249957363
1071,-0.000958093180
1072,-0.000268069218
1073,-0.000261399108
1074,-0.000530875006
1075,-0.000535417636
1076,-0.000229954321
1077,-0.000237654325
1078,-0.000237256405
1079,-0.000539067880
1080,-0.000255249461
1081,-0.000294160655
1082,-0.000237766943
1083,-0.000544049183
1084,-0.000246551105
1085,-0.000276504946
1086,-0.000269313826
1087,-0.001449810932
1088,-0.000263195157
1089,-0.000240453945
1090,-0.000234316840
1091,-0.000569601801
1092,-0.000229909669
1093,-0.000249746422
1094,-0.000242778411
1095,-0.000537062951
1096,-0.000343147581
1097,-0.000235826168
1098,-0.000242667669
1099,-0.000528526192
1100,-0.000257668023
1101,-0.000245193091
1102,-0.000247934621
1103,-0.000944590933
1104,-0.000230794064
1105,-0.000252003905
1106,-0.000228382603
1107,-0.000566640432
1108,-0.000274505584
1109,-0.000339542720
1110,-0.000263557559
1111,-0.000507085641
1112,-0.000230165170
1113,-0.000269422754
1114,-0.000246414986
1115,-0.000509663624
1116,-0.000288198439
1117,-0.000239493211
1118,-0.000430803525
1119,-0.000893800214
1120,-0.000239237418
1121,-0.000225893819
1122,-0.000240512995
1123,-0.000510982758
1124,-0.000230629606
1125,-0.000297701423
1126,-0.000232141037
1127,-0.000516356366
1128,-0.000226873563
1129,-0.000232279250
1130,-0.000232097583
1131,-0.000509443060
1132,-0.000260220392
1133,-0.000223408396
1134,-0.000245381934
1135,-0.000883491260
1136,-0.000237214494
1137,-0.000227151429
1138,-0.000237824311
1139,-0.000527225436
1140,-0.000523309328
1141,-0.000228433004
1142,-0.000284767004
1143,-0.000517588608
1144,-0.000385965735
1145,-0.000241623219
1146,-0.000230901420
1147,-0.000569067635
1148,-0.000234665699
1149,-0.000258949992
1150,-0.000221806265
1151,-0.001355656246
1152,-0.000231760166
1153,-0.000231704514
1154,-0.000248058056
1155,-0.000608498233
1156,-0.000225102528
1157,-0.000214363292
1158,-0.000226144999
1159,-0.000513834134
1160,-0.000216452507
1161,-0.000258494451
1162,-0.000243822337
1163,-0.000490647216
1164,-0.000238065092
1165,-0.000218274728
1166,-0.000218521000
1167,-0.000898446533
1168,-0.000230427804
1169,-0.000261271695
1170,-0.000235767018
1171,-0.000498488269
1172,-0.000218636548
1173,-0.000236388018
1174,-0.000245705820
1175,-0.000513179244
1176,-0.000263235024
1177,-0.000310691739
1178,-0.000228791283
1179,-0.001065400533
1180,-0.000257651788
1181,-0.000227316573
1182,-0.000295294763
1183,-0.000852778563
1184,-0.000229952538
1185,-0.000209562648
1186,-0.000210695621
1187,-0.000483739027
1188,-0.000229524746
1189,-0.000219909169
1190,-0.000237402338
1191,-0.000527171109
1192,-0.000208589790
1193,-0.000233228837
1194,-0.000249702883
1195,-0.000482437145
1196,-0.000339126560
1197,-0.000230820188
1198,-0.000241137676
1199,-0.000864198272
1200,-0.000214217390
1201,-0.000230345334
1202,-0.000217452675
1203,-0.000484428419
1204,-0.000222818615
1205,-0.000223449452
1206,-0.000248652139
1207,-0.000488414475
1208,-0.000228532462
1209,-0.000233557122
1210,-0.000249247208
1211,-0.000489267384
1212,-0.000280143364
1213,-0.000370924748
1214,-0.000203451682
1215,-0.001305314629
1216,-0.000211351931
1217,-0.000207764070
1218,-0.000215376820
1219,-0.000474196449
1220,-0.000225605348
1221,-0.000269434271
1222,-0.000214987921
1223,-0.000465321147
1224,-0.000223805461
1225,-0.000218444609
1226,-0.000214814440
1227,-0.000493150787
1228,-0.000249208283
1229,-0.000209677959
1230,-0.000259875958
1231,-0.000808454773
1232,-0.000208538669
1233,-0.000220119941
1234,-0.000220563319
1235,-0.000561907668
1236,-0.000319026584
1237,-0.000207464844
1238,-0.000219795546
1239,-0.000467163041
1240,-0.000211580800
1241,-0.000230772592
1242,-0.000262493051
1243,-0.000496628381
1244,-0.000256941850
1245,-0.000227510404
1246,-0.000275484859
1247,-0.000888512659
1248,-0.000241580987
1249,-0.000220340335
1250,-0.000210289114
1251,-0.000467938869
1252,-0.000204741334
1253,-0.000199045510
1254,-0.000210619461
1255,-0.000477259710
1256,-0.000209951548
1257,-0.000350739653
1258,-0.000261480745
1259,-0.000448450007
1260,-0.000228930488
1261,-0.000217126345
1262,-0.000215550427
1263,-0.000802364637
1264,-0.000262138178
1265,-0.000215567278
1266,-0.000204135895
1267,-0.000452777515
1268,-0.000198017989
1269,-0.000225861901
1270,-0.000219451899
1271,-0.000472253766
1272,-0.000216096822
1273,-0.000214234598
1274,-0.000205718107
1275,-0.000505268236
1276,-0.000229119829
1277,-0.000239304739
1278,-0.000246823317
1279,-0.001823181904
1280,-0.000258140615
1281,-0.000222680303
1282,-0.000277238201
1283,-0.000450676254
1284,-0.000199013376
1285,-0.000200379086
1286,-0.000234989906
1287,-0.000465115243
1288,-0.000195555857
1289,-0.000217152266
1290,-0.000204146478
1291,-0.000443487437
1292,-0.000222734313
1293,-0.000212624939
1294,-0.000204381876
1295,-0.000774203888
1296,-0.000214931346
1297,-0.000202137071
1298,-0.000224932955
1299,-0.000448825631
1300,-0.000208602219
1301,-0.000196710383
1302,-0.000267154185
1303,-0.000445883655
1304,-0.000199278587
1305,-0.000218592915
1306,-0.000219513646
1307,-0.000447388656
1308,-0.000273533897
1309,-0.000233717080
1310,-0.000264919937
1311,-0.000771750163
1312,-0.000200577909
1313,-0.000207104382
1314,-0.000209440646
1315,-0.000504049584
1316,-0.000206220041
1317,-0.000385623479
1318,-0.000691758431
1319,-0.000430605744
1320,-0.000193155427
1321,-0.000200370053
1322,-0.000201509797
1323,-0.000456274859
1324,-0.000231686830
1325,-0.000193529718
1326,-0.000199936352
1327,-0.000750605456
1328,-0.000192759936
1329,-0.000243668181
1330,-0.000242540316
1331,-0.000444691967
1332,-0.000218854555
1333,-0.000195983921
1334,-0.000200529935
1335,-0.000576999582
1336,-0.000210861057
1337,-0.000231233360
1338,-0.000202708937
1339,-0.000493827760
1340,-0.000210316964
1341,-0.000235987935
1342,-0.000200610734
1343,-0.001181954959
1344,-0.000213180531
1345,-0.000190816779
1346,-0.000223314940
1347,-0.000423760934
1348,-0.000202703376
1349,-0.000199105727
1350,-0.000246541628
1351,-0.000435772904
1352,-0.000438272637
1353,-0.000204339972
1354,-0.000190423330
1355,-0.000415841507
1356,-0.000239970922
1357,-0.000195983246
1358,-0.000194047287
1359,-0.000765000396
1360,-0.000201765945
1361,-0.000219216201
